,pearson_ic,spearman_ic,ic_cumsum
2024-01-09 00:00:00+00:00,-0.0006507816999577038,0.19611943841218932,3.400551844434154
2024-01-09 01:00:00+00:00,-0.008552872916492158,0.17537163795082017,3.3919989715176615
2024-01-09 02:00:00+00:00,-0.0029556698835356775,0.20968654068158563,3.3890433016341257
2024-01-09 03:00:00+00:00,-0.0008515113483354787,0.2094550628384244,3.38819179028579
2024-01-09 04:00:00+00:00,0.0010790954420368494,0.2182222109906645,3.389270885727827
2024-01-09 05:00:00+00:00,0.0036090334273217524,0.22739056505574073,3.3928799191551486
2024-01-09 06:00:00+00:00,0.003425973686437417,0.2244922165351785,3.396305892841586
2024-01-09 07:00:00+00:00,0.005199555410178737,0.22717810567325533,3.401505448251765
2024-01-09 08:00:00+00:00,-0.004291477005218248,0.20760370442517492,3.3972139712465466
2024-01-09 09:00:00+00:00,-0.01071248091632936,0.1901793525994035,3.3865014903302173
2024-01-09 10:00:00+00:00,-0.015362778518193381,0.17282390971823103,3.3711387118120237
2024-01-09 11:00:00+00:00,-0.005395488627377263,0.19014122199501043,3.3657432231846465
2024-01-09 12:00:00+00:00,-0.011019731737562193,0.17824993112059226,3.3547234914470843
2024-01-09 13:00:00+00:00,0.0009108201294207626,0.1881653047085454,3.355634311576505
2024-01-09 14:00:00+00:00,0.00930585754242531,0.2098191779972525,3.3649401691189302
2024-01-09 15:00:00+00:00,0.01653593670955762,0.23919318839139897,3.381476105828488
2024-01-09 16:00:00+00:00,0.01240705543040729,0.2236892691431426,3.3938831612588953
2024-01-09 17:00:00+00:00,-0.002325971417475447,0.19066869417247365,3.39155718984142
2024-01-09 18:00:00+00:00,0.0027704817459003415,0.2003494285553698,3.3943276715873205
2024-01-09 19:00:00+00:00,-0.0011256630217948477,0.19315014029494196,3.3932020085655257
2024-01-09 20:00:00+00:00,-0.0018876722286529457,0.19512930066380146,3.3913143363368725
2024-01-09 21:00:00+00:00,-0.026065428093932218,0.18564288872673884,3.36524890824294
2024-01-09 22:00:00+00:00,0.08211850511935384,0.2095061997381361,3.447367413362294
2024-01-09 23:00:00+00:00,0.06861418365473296,0.180444987663745,3.515981597017027
2024-01-10 00:00:00+00:00,0.04854898051409707,0.13069984446975966,3.5645305775311242
2024-01-10 01:00:00+00:00,0.04900407682526782,0.11651525078486924,3.613534654356392
2024-01-10 02:00:00+00:00,0.05750570444921101,0.14353088846295395,3.671040358805603
2024-01-10 03:00:00+00:00,0.061799085878129024,0.15075336453105623,3.7328394446837323
2024-01-10 04:00:00+00:00,0.08193253360258135,0.2041813903844431,3.8147719782863136
2024-01-10 05:00:00+00:00,0.07313529205817425,0.18070880269637998,3.887907270344488
2024-01-10 06:00:00+00:00,0.07192047090819613,0.17213662852892453,3.959827741252684
2024-01-10 07:00:00+00:00,0.06419647385368929,0.14572744298397608,4.024024215106373
2024-01-10 08:00:00+00:00,0.05252041421620753,0.13715173124241975,4.076544629322581
2024-01-10 09:00:00+00:00,0.06468243833129078,0.17703026383930717,4.141227067653872
2024-01-10 10:00:00+00:00,0.055186896419702376,0.14448532014436616,4.196413964073574
2024-01-10 11:00:00+00:00,0.05051828561049051,0.12404529479270131,4.246932249684064
2024-01-10 12:00:00+00:00,0.03552721809642478,0.11152771079563326,4.282459467780488
2024-01-10 13:00:00+00:00,0.11211173115777696,0.1742664526866961,4.394571198938265
2024-01-10 14:00:00+00:00,0.1332568372637876,0.19588461955593384,4.527828036202052
2024-01-10 15:00:00+00:00,0.1513029612199352,0.1998281741300613,4.6791309974219875
2024-01-10 16:00:00+00:00,0.1546148391087754,0.20276081369141313,4.833745836530763
2024-01-10 17:00:00+00:00,0.12239397137179654,0.1590444783847051,4.95613980790256
2024-01-10 18:00:00+00:00,0.11063553581339602,0.13539602418094387,5.066775343715956
2024-01-10 19:00:00+00:00,0.11586233513931314,0.15158916441014375,5.1826376788552695
2024-01-10 20:00:00+00:00,0.2372785607851253,0.23991144960898708,5.419916239640394
2024-01-10 21:00:00+00:00,0.2827148431865701,0.28538885049177626,5.702631082826964
2024-01-10 22:00:00+00:00,0.2993142965422431,0.28509423366029785,6.001945379369207
2024-01-10 23:00:00+00:00,0.35124513769585497,0.3713808851501453,6.353190517065062
2024-01-11 00:00:00+00:00,0.3403648099736227,0.3329930308854214,6.693555327038685
2024-01-11 01:00:00+00:00,0.3428012821018708,0.34775113003592395,7.036356609140555
2024-01-11 02:00:00+00:00,0.33869949266748534,0.3403404997200966,7.375056101808041
2024-01-11 03:00:00+00:00,0.34226724772903516,0.3493742689553983,7.717323349537076
2024-01-11 04:00:00+00:00,0.3386340463054871,0.3314656916223753,8.055957395842563
2024-01-11 05:00:00+00:00,0.33192024462450387,0.3075427548441669,8.387877640467067
2024-01-11 06:00:00+00:00,0.3229821754782884,0.27805809545611093,8.710859815945355
2024-01-11 07:00:00+00:00,0.3262740972411819,0.2909172720875667,9.037133913186537
2024-01-11 08:00:00+00:00,0.32883720060959576,0.3033507340153039,9.365971113796133
2024-01-11 09:00:00+00:00,0.3280989014646744,0.2988992015172621,9.694070015260808
2024-01-11 10:00:00+00:00,0.30031929804688745,0.2508552486580563,9.994389313307694
2024-01-11 11:00:00+00:00,0.27658789077408863,0.21215690647265772,10.270977204081783
2024-01-11 12:00:00+00:00,0.2557100776051012,0.1800103604415113,10.526687281686884
2024-01-11 13:00:00+00:00,0.24626016554668728,0.16239212993490842,10.772947447233571
2024-01-11 14:00:00+00:00,0.191220271676399,0.12500354111601805,10.96416771890997
2024-01-11 15:00:00+00:00,0.30216922156488635,0.1471041305144592,11.266336940474856
2024-01-11 16:00:00+00:00,0.2640504586105136,0.09091410876219468,11.53038739908537
2024-01-11 17:00:00+00:00,0.2806366284258986,0.11263913134485598,11.81102402751127
2024-01-11 18:00:00+00:00,0.2705118819046542,0.13391913360537336,12.081535909415924
2024-01-11 19:00:00+00:00,0.2727008590537247,0.14858400595566085,12.354236768469649
2024-01-11 20:00:00+00:00,0.28736557970323423,0.17485226828813133,12.641602348172883
2024-01-11 21:00:00+00:00,0.28471834309982685,0.15560421309698882,12.92632069127271
2024-01-11 22:00:00+00:00,0.28781153242219615,0.16995576258333578,13.214132223694907
2024-01-11 23:00:00+00:00,0.30430702638530926,0.16033062077135068,13.518439250080217
2024-01-12 00:00:00+00:00,0.25726619006052215,0.13233373041458424,13.775705440140738
2024-01-12 01:00:00+00:00,0.2663853701721446,0.1597529492913094,14.042090810312883
2024-01-12 02:00:00+00:00,0.27789251255559444,0.18019947768664774,14.319983322868477
2024-01-12 03:00:00+00:00,0.2771144033370497,0.18250299393904493,14.597097726205527
2024-01-12 04:00:00+00:00,0.275411725705147,0.1719784360271029,14.872509451910675
2024-01-12 05:00:00+00:00,0.2782480075020497,0.18346119999943813,15.150757459412725
2024-01-12 06:00:00+00:00,0.27633161045723115,0.17289009701743782,15.427089069869956
